Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,spend,sample
2017,Jul-Sep,UK residents,Sea,Austria,Holiday,Independent,55-64,Male,14-27 nights,314.585,6920.87,322135.04,1
2017,Jul-Sep,UK residents,Sea,Austria,Holiday,Independent,65 & over,Male,14-27 nights,314.585,6920.87,487292.165,1
2017,Jul-Sep,UK residents,Sea,Austria,VFR,Independent,16-24,Male,1-3 nights,1093.257,3279.771,116978.499,1
2017,Jul-Sep,UK residents,Sea,Austria,VFR,Independent,65 & over,Male,14-27 nights,796.657,15933.14,637325.6,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent, 0-15,Male,1-3 nights,796.657,2389.971,137821.661,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent, 0-15,Female,4-13 nights,961.446,3845.784,137486.778,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,16-24,Male,1-3 nights,1093.257,1093.257,0,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,16-24,Male,4-13 nights,2054.703,11498.583,1077680.073,2
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,16-24,Female,1-3 nights,2686.571,6966.456,602223.277,3
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,25-34,Male,1-3 nights,3279.771,7652.799,765279.9,3
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,35-44,Male,1-3 nights,5202.663,13553.286,1411224.279,5
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,35-44,Male,4-13 nights,3239.254,35631.794,1214720.25,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,35-44,Female,1-3 nights,4109.405,10141.701,530245.109,3
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,35-44,Female,4-13 nights,1093.257,13119.084,723736.134,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,45-54,Male,Nil Stay,1922.891,0,255744.503,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,45-54,Male,4-13 nights,3977.594,24563.387,2475358.231,3
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,45-54,Female,Nil Stay,1922.891,0,201903.555,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,45-54,Female,1-3 nights,961.446,2884.338,344197.668,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,45-54,Female,4-13 nights,796.657,4779.942,159331.4,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,55-64,Male,Nil Stay,3845.783,0,490337.277,3
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,55-64,Male,1-3 nights,5202.663,11630.394,1631527.188,5
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,55-64,Male,4-13 nights,3016.149,23601.948,2202610.68,3
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,55-64,Male,14-27 nights,796.657,16729.797,3186628,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,55-64,Female,Nil Stay,961.446,0,48072.3,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,55-64,Female,4-13 nights,796.657,7966.57,685921.677,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,55-64,Female,14-27 nights,1093.257,16398.855,327977.1,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,65 & over,Male,Nil Stay,961.446,0,56725.314,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,65 & over,Male,1-3 nights,4109.406,9312.069,1667581.494,4
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,65 & over,Male,4-13 nights,2186.514,14212.341,1038594.15,2
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,65 & over,Female,Nil Stay,961.446,0,99028.938,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Independent,65 & over,Female,4-13 nights,1093.257,7652.799,382639.95,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Non-Independent, 0-15,Female,1-3 nights,2719.549,3516.206,517567.665,3
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Non-Independent, 0-15,Female,4-13 nights,1922.891,21151.801,1415247.776,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Non-Independent,16-24,Male,1-3 nights,796.657,2389.971,24696.367,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Non-Independent,35-44,Male,1-3 nights,796.657,1593.314,198367.593,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Non-Independent,45-54,Male,1-3 nights,796.657,1593.314,198367.593,1
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Non-Independent,45-54,Female,1-3 nights,2719.548,5439.096,892531.244,2
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Non-Independent,55-64,Male,1-3 nights,2389.971,4779.942,462857.717,3
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Non-Independent,55-64,Female,1-3 nights,2389.971,4779.942,595102.779,3
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Non-Independent,65 & over,Male,1-3 nights,4312.862,10548.615,1554544.607,4
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Non-Independent,65 & over,Male,4-13 nights,2884.337,13460.24,985481.836,2
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Non-Independent,65 & over,Female,1-3 nights,1593.314,3186.628,396735.186,2
2017,Jul-Sep,UK residents,Sea,Belgium,Holiday,Non-Independent,65 & over,Female,4-13 nights,1922.891,7691.564,424958.911,1
2017,Jul-Sep,UK residents,Sea,Belgium,Business,Independent,16-24,Male,Nil Stay,961.446,0,0,1
2017,Jul-Sep,UK residents,Sea,Belgium,Business,Independent,25-34,Male,Nil Stay,1093.257,0,321417.558,1
2017,Jul-Sep,UK residents,Sea,Belgium,Business,Independent,25-34,Male,4-13 nights,961.446,4807.23,85568.694,1
2017,Jul-Sep,UK residents,Sea,Belgium,Business,Independent,35-44,Male,1-3 nights,961.446,961.446,1027785.774,1
2017,Jul-Sep,UK residents,Sea,Belgium,Business,Independent,35-44,Female,4-13 nights,2884.337,28843.369,172098.834,2
2017,Jul-Sep,UK residents,Sea,Belgium,Business,Independent,45-54,Male,Nil Stay,961.446,0,254783.19,1
2017,Jul-Sep,UK residents,Sea,Belgium,Business,Independent,45-54,Male,1-3 nights,1276.031,1905.201,42154.39,2
2017,Jul-Sep,UK residents,Sea,Belgium,Business,Independent,45-54,Male,4-13 nights,961.446,6730.122,2884338,1
2017,Jul-Sep,UK residents,Sea,Belgium,Business,Independent,45-54,Male,28-90 nights,796.657,58952.618,2041035.234,1
2017,Jul-Sep,UK residents,Sea,Belgium,Business,Independent,55-64,Male,Nil Stay,961.446,0,0,1
2017,Jul-Sep,UK residents,Sea,Belgium,Business,Independent,55-64,Male,4-13 nights,796.657,3983.285,159331.4,1
2017,Jul-Sep,UK residents,Sea,Belgium,Business,Independent,65 & over,Male,1-3 nights,1922.891,1922.891,0,1
2017,Jul-Sep,UK residents,Sea,Belgium,VFR,Independent,25-34,Male,1-3 nights,1093.257,3279.771,49196.565,1
2017,Jul-Sep,UK residents,Sea,Belgium,VFR,Independent,25-34,Male,4-13 nights,961.446,3845.784,288433.8,1
2017,Jul-Sep,UK residents,Sea,Belgium,VFR,Independent,25-34,Male,28-90 nights,961.446,36534.948,346120.56,1
2017,Jul-Sep,UK residents,Sea,Belgium,VFR,Independent,45-54,Female,Nil Stay,1093.257,0,38263.995,1
2017,Jul-Sep,UK residents,Sea,Belgium,VFR,Independent,55-64,Male,1-3 nights,961.446,1922.892,147101.238,1
2017,Jul-Sep,UK residents,Sea,Belgium,VFR,Independent,55-64,Male,4-13 nights,961.446,3845.784,6730.122,1
2017,Jul-Sep,UK residents,Sea,Belgium,VFR,Independent,65 & over,Male,4-13 nights,314.585,1887.51,140619.495,1
2017,Jul-Sep,UK residents,Sea,Belgium,Miscellaneous,Independent,16-24,Male,Nil Stay,961.446,0,29804.826,1
2017,Jul-Sep,UK residents,Sea,Belgium,Miscellaneous,Independent,35-44,Male,4-13 nights,314.585,1572.925,80533.76,1
2017,Jul-Sep,UK residents,Sea,Belgium,Miscellaneous,Independent,45-54,Male,1-3 nights,1093.257,2186.514,97299.873,1
2017,Jul-Sep,UK residents,Sea,Belgium,Miscellaneous,Independent,55-64,Male,Nil Stay,6730.121,0,1999807.38,6
2017,Jul-Sep,UK residents,Sea,Belgium,Miscellaneous,Independent,55-64,Male,1-3 nights,1093.257,3279.771,318137.787,1
2017,Jul-Sep,UK residents,Sea,Belgium,Miscellaneous,Independent,55-64,Male,4-13 nights,1922.892,8653.014,285549.462,2
2017,Jul-Sep,UK residents,Sea,Belgium,Miscellaneous,Independent,55-64,Female,Nil Stay,1093.257,0,163988.55,1
2017,Jul-Sep,UK residents,Sea,Belgium,Miscellaneous,Independent,65 & over,Male,Nil Stay,7691.566,0,2329583.033,6
2017,Jul-Sep,UK residents,Sea,Belgium,Miscellaneous,Independent,65 & over,Male,1-3 nights,1093.257,3279.771,327977.1,1
2017,Jul-Sep,UK residents,Sea,Belgium,Miscellaneous,Independent,65 & over,Male,4-13 nights,1972.185,9860.925,1264817.274,2
2017,Jul-Sep,UK residents,Sea,Belgium,Miscellaneous,Independent,65 & over,Female,Nil Stay,1922.891,0,169214.408,1
2017,Jul-Sep,UK residents,Sea,Bulgaria,Holiday,Independent, 0-15,Male,14-27 nights,1093.257,16398.855,364054.581,1
2017,Jul-Sep,UK residents,Sea,Bulgaria,Holiday,Independent,25-34,Female,4-13 nights,961.446,9614.46,127872.318,1
2017,Jul-Sep,UK residents,Sea,Bulgaria,Business,Independent,35-44,Male,14-27 nights,961.446,13460.244,558600.126,1
2017,Jul-Sep,UK residents,Sea,Bulgaria,VFR,Independent, 0-15,Female,28-90 nights,961.446,30766.272,240361.5,1
2017,Jul-Sep,UK residents,Sea,Bulgaria,VFR,Independent,35-44,Female,14-27 nights,1093.257,26238.168,364054.581,1
2017,Jul-Sep,UK residents,Sea,Bulgaria,VFR,Independent,45-54,Male,14-27 nights,961.446,19228.92,256706.082,1
2017,Jul-Sep,UK residents,Sea,Croatia,Holiday,Independent, 0-15,Male,14-27 nights,961.446,20190.366,346120.56,1
2017,Jul-Sep,UK residents,Sea,Croatia,Holiday,Independent,25-34,Female,28-90 nights,961.446,27881.934,2115181.2,1
2017,Jul-Sep,UK residents,Sea,Croatia,Holiday,Independent,35-44,Male,4-13 nights,1093.257,10932.57,546628.5,1
2017,Jul-Sep,UK residents,Sea,Croatia,Holiday,Independent,35-44,Male,14-27 nights,3845.782,73069.858,4807227.5,2
2017,Jul-Sep,UK residents,Sea,Croatia,Holiday,Independent,45-54,Male,4-13 nights,1093.257,13119.084,491965.65,1
2017,Jul-Sep,UK residents,Sea,Croatia,Holiday,Independent,45-54,Female,14-27 nights,961.446,16344.582,2403615,1
2017,Jul-Sep,UK residents,Sea,Czech Republic,Holiday,Independent,35-44,Female,14-27 nights,961.446,13460.244,96144.6,1
2017,Jul-Sep,UK residents,Sea,Czech Republic,Holiday,Independent,45-54,Male,28-90 nights,961.446,42303.624,1057590.6,1
2017,Jul-Sep,UK residents,Sea,Czech Republic,VFR,Independent,16-24,Female,14-27 nights,461.413,11535.325,138423.9,1
2017,Jul-Sep,UK residents,Sea,Czech Republic,VFR,Independent,25-34,Male,14-27 nights,461.413,7844.021,230706.5,1
2017,Jul-Sep,UK residents,Sea,Czech Republic,VFR,Independent,35-44,Male,14-27 nights,961.446,24036.15,360542.25,1
2017,Jul-Sep,UK residents,Sea,Czech Republic,VFR,Independent,35-44,Female,28-90 nights,461.413,23070.65,184565.2,1
2017,Jul-Sep,UK residents,Sea,Denmark,Holiday,Independent, 0-15,Female,14-27 nights,878.928,21094.272,440342.928,1
2017,Jul-Sep,UK residents,Sea,Denmark,Holiday,Independent,35-44,Female,14-27 nights,878.928,15820.704,440342.928,1
2017,Jul-Sep,UK residents,Sea,Denmark,Holiday,Independent,55-64,Female,4-13 nights,878.928,11426.064,440342.928,1
2017,Jul-Sep,UK residents,Sea,Denmark,Holiday,Independent,65 & over,Female,14-27 nights,878.928,18457.488,793671.984,1
2017,Jul-Sep,UK residents,Sea,Denmark,Business,Independent,25-34,Female,4-13 nights,878.928,4394.64,440342.928,1
2017,Jul-Sep,UK residents,Sea,Denmark,Business,Independent,65 & over,Male,14-27 nights,314.585,4404.19,315528.755,1
2017,Jul-Sep,UK residents,Sea,Denmark,VFR,Independent,55-64,Male,4-13 nights,961.446,5768.676,964330.338,1
2017,Jul-Sep,UK residents,Sea,Estonia,Holiday,Independent,35-44,Male,28-90 nights,314.585,10066.72,471877.5,1
2017,Jul-Sep,UK residents,Sea,Finland,Business,Independent,45-54,Male,28-90 nights,961.446,58648.206,10286510.75,1
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent, 0-15,Male,Nil Stay,1922.892,0,88453.032,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent, 0-15,Male,1-3 nights,1758.103,4477.652,252038.475,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent, 0-15,Male,4-13 nights,14719.1,115168.033,2997789.282,9
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent, 0-15,Male,14-27 nights,14790.507,237056.321,7180283.495,4
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent, 0-15,Male,28-90 nights,1148.012,35588.372,287003,1
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent, 0-15,Female,1-3 nights,1922.892,3845.784,482645.892,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent, 0-15,Female,4-13 nights,22666.485,171348.602,5810034.308,8
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent, 0-15,Female,14-27 nights,7701.878,111323.878,4317424.475,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,16-24,Male,Nil Stay,1922.892,0,97106.046,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,16-24,Male,1-3 nights,3016.149,6993.744,676485.798,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,16-24,Male,4-13 nights,3074.396,29173.571,1180568.064,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,16-24,Male,14-27 nights,961.446,13460.244,721084.5,1
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,16-24,Male,28-90 nights,961.446,44226.516,36534.948,1
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,16-24,Female,Nil Stay,961.446,0,276896.448,1
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,16-24,Female,1-3 nights,961.446,1922.892,251898.852,1
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,16-24,Female,4-13 nights,7875.977,59162.032,1498029.105,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,25-34,Male,Nil Stay,3845.783,0,148062.644,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,25-34,Male,1-3 nights,3279.771,6559.542,635182.317,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,25-34,Male,4-13 nights,15902.792,106733.007,4978022.282,13
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,25-34,Male,14-27 nights,2054.703,30952.356,1473028.17,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,25-34,Male,28-90 nights,2810.773,102075.71,968929.85,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,25-34,Female,Nil Stay,2054.703,0,143937.756,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,25-34,Female,1-3 nights,6861.932,14817.122,2512521.384,6
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,25-34,Female,4-13 nights,14829.12,129980.247,6429963.727,15
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,25-34,Female,14-27 nights,1922.892,27881.934,600903.75,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,25-34,Female,28-90 nights,2542.309,106647.696,1816120.347,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,35-44,Male,Nil Stay,3845.783,0,528795.05,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,35-44,Male,1-3 nights,6396.763,18042.277,1662372.622,7
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,35-44,Male,4-13 nights,63006.157,545953.307,22229620.93,38
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,35-44,Male,14-27 nights,25896.979,429417.415,14784120.35,18
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,35-44,Male,28-90 nights,4200.7,117619.6,1695443.25,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,35-44,Female,Nil Stay,5768.674,0,167291.558,4
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,35-44,Female,1-3 nights,4993.794,10762.467,486348.358,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,35-44,Female,4-13 nights,65404.616,597058.988,25348781.17,33
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,35-44,Female,14-27 nights,38462.974,597806.252,27549954.21,20
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,35-44,Female,28-90 nights,3239.254,93938.366,2698298.582,1
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,45-54,Male,Nil Stay,6730.12,0,1429669.975,5
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,45-54,Male,1-3 nights,15334.146,37937.74,2330336.904,7
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,45-54,Male,4-13 nights,62248.142,532842.945,32799767.62,41
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,45-54,Male,14-27 nights,47686.451,769970.404,36220435.64,24
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,45-54,Male,28-90 nights,9082.236,290484.909,5573641.219,4
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,45-54,Female,Nil Stay,3845.783,0,437457.792,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,45-54,Female,1-3 nights,1922.892,3845.784,133640.994,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,45-54,Female,4-13 nights,37104.637,293317.394,13730194.35,28
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,45-54,Female,14-27 nights,20190.695,383571.754,12112456.06,14
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,55-64,Male,Nil Stay,3977.594,0,361007.345,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,55-64,Male,1-3 nights,3257.47,6701.506,320652.486,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,55-64,Male,4-13 nights,25077.093,224640.125,10989024.53,18
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,55-64,Male,14-27 nights,25236.973,421791.941,33726252.34,17
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,55-64,Male,28-90 nights,12281.458,544075.501,8125887.261,6
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,55-64,Male,3-6 months,961.446,97106.046,1442169,1
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,55-64,Female,Nil Stay,3845.783,0,357657.866,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,55-64,Female,1-3 nights,2884.338,6730.122,793192.95,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,55-64,Female,4-13 nights,15033.712,142389.401,6837004.18,12
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,55-64,Female,14-27 nights,8066.424,145352.542,4771444.969,8
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,55-64,Female,28-90 nights,2655.311,115065.256,7030314.03,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,65 & over,Male,Nil Stay,8653.011,0,415344.563,6
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,65 & over,Male,1-3 nights,3257.47,4218.916,356569.38,3
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,65 & over,Male,4-13 nights,34972.108,300243.639,15306432.54,30
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,65 & over,Male,14-27 nights,15846.518,286952.261,8965912.416,17
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,65 & over,Male,28-90 nights,10626.717,457180.896,10618709.11,11
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,65 & over,Male,3-6 months,2109.458,220531.644,5560648,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,65 & over,Female,Nil Stay,4807.229,0,563407.156,4
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,65 & over,Female,1-3 nights,2054.703,5070.852,326790.819,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,65 & over,Female,4-13 nights,12186.878,84914.63,4811202.242,10
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,65 & over,Female,14-27 nights,7780.918,150685.555,4914047.069,8
2017,Jul-Sep,UK residents,Sea,France,Holiday,Independent,65 & over,Female,28-90 nights,6349.264,228643.54,5404307.343,7
2017,Jul-Sep,UK residents,Sea,France,Holiday,Non-Independent, 0-15,Male,1-3 nights,3644.91,7088.946,928478.544,5
2017,Jul-Sep,UK residents,Sea,France,Holiday,Non-Independent, 0-15,Male,4-13 nights,10068.07,70735.718,4507844.632,10
2017,Jul-Sep,UK residents,Sea,France,Holiday,Non-Independent, 0-15,Male,14-27 nights,1148.012,18368.192,789832.256,1
2017,Jul-Sep,UK residents,Sea,France,Holiday,Non-Independent, 0-15,Female,1-3 nights,2683.464,6127.5,762148.386,4
2017,Jul-Sep,UK residents,Sea,France,Holiday,Non-Independent, 0-15,Female,4-13 nights,1535.452,6141.808,664850.716,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Non-Independent,16-24,Male,1-3 nights,2884.337,8653.011,919142.056,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Non-Independent,16-24,Male,4-13 nights,961.446,7691.568,349966.344,1
2017,Jul-Sep,UK residents,Sea,France,Holiday,Non-Independent,16-24,Female,4-13 nights,4807.229,30766.268,1446014.501,4
2017,Jul-Sep,UK residents,Sea,France,Holiday,Non-Independent,25-34,Male,4-13 nights,4993.795,35143.13,1164212.316,4
2017,Jul-Sep,UK residents,Sea,France,Holiday,Non-Independent,25-34,Male,14-27 nights,1944.669,30763.349,995546.64,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Non-Independent,25-34,Female,1-3 nights,2884.337,8653.011,1176809.452,2
2017,Jul-Sep,UK residents,Sea,France,Holiday,Non-Independent,25-34,Female,4-13 nights,4832.568,40201.232,1449220.582,3
